timestamp,user_id,user_role,ip_address,geo_location,device_type,os,login_status,failed_attempts,session_duration_sec,accessed_resource,data_transfer_mb,request_frequency,unusual_time_access,vpn_used,threat_signature,risk_score,label
2026-04-19 06:17:50.816559,U4742,admin,71.52.9.135,NY-USA,mobile,Android,success,1,92,internal_dashboard,5.31,17,1,yes,normal,54,normal
2026-04-19 07:03:06.816559,U4737,admin,91.53.39.14,Delhi-India,desktop,iOS,failed,0,308,payment_system,10.2,23,0,no,normal,13,normal
2026-04-19 06:45:04.816559,U8077,guest,161.177.215.158,Mumbai-India,desktop,Windows,failed,2,216,payment_system,1.75,20,0,no,normal,20,normal
2026-04-19 06:26:58.816559,U5138,admin,128.195.131.69,NY-USA,mobile,Android,success,1,67,internal_dashboard,3.87,27,0,yes,normal,39,normal
2026-04-19 07:12:30.816559,U4371,employee,239.136.18.215,NY-USA,mobile,Windows,success,0,435,api_gateway,8.01,22,1,no,normal,32,normal
2026-04-19 07:30:51.816559,U1332,employee,176.242.52.128,Pune-India,mobile,iOS,success,2,323,internal_dashboard,17.6,21,1,no,normal,44,normal
2026-04-19 07:21:52.816559,U2176,guest,221.240.188.130,NY-USA,mobile,Linux,failed,0,162,internal_dashboard,11.85,5,0,no,normal,4,normal
2026-04-19 06:45:24.816559,U6123,admin,46.89.98.215,Berlin-Germany,mobile,Linux,failed,9,22,api_gateway,247.47,199,1,yes,malware,100,anomaly
2026-04-19 07:40:28.816559,U3254,employee,14.13.107.121,NY-USA,desktop,Android,failed,10,53,internal_dashboard,201.0,57,1,yes,brute_force,100,anomaly
2026-04-19 06:45:32.816559,U5815,admin,104.48.57.155,Delhi-India,server,Linux,failed,9,39,api_gateway,79.99,113,1,yes,brute_force,100,anomaly
2026-04-19 06:18:00.816559,U1512,guest,220.251.222.228,Mumbai-India,mobile,Android,success,2,161,db_server,8.14,13,1,no,normal,38,normal
2026-04-19 07:22:32.816559,U8912,employee,139.27.183.254,Mumbai-India,mobile,Android,success,1,310,user_data,4.0,7,0,no,normal,9,normal
2026-04-19 07:04:12.816559,U2210,guest,197.139.207.58,Delhi-India,server,iOS,success,1,400,user_data,19.2,12,0,no,normal,14,normal
2026-04-19 06:36:33.816559,U9306,guest,76.109.94.144,Pune-India,server,Android,failed,2,594,payment_system,17.14,7,0,no,normal,16,normal
2026-04-19 07:22:56.816559,U1662,employee,157.157.179.227,Pune-India,mobile,Windows,success,0,280,internal_dashboard,9.37,5,1,yes,normal,44,normal
2026-04-19 07:23:04.816559,U9268,employee,91.55.187.114,Berlin-Germany,server,Android,failed,1,192,db_server,7.9,8,0,yes,normal,30,normal
2026-04-19 07:04:36.816559,U3301,admin,193.148.209.55,Berlin-Germany,desktop,Linux,failed,2,540,user_data,4.57,26,0,no,normal,23,normal
2026-04-19 07:04:42.816559,U3836,guest,17.23.37.127,Berlin-Germany,desktop,iOS,failed,0,198,user_data,13.46,20,0,no,normal,12,normal
2026-04-19 06:18:08.816559,U2851,employee,157.186.104.110,Berlin-Germany,mobile,Windows,success,2,539,payment_system,15.52,23,0,no,normal,24,normal
2026-04-19 07:14:15.816559,U9894,guest,19.158.211.85,NY-USA,mobile,Android,success,1,250,payment_system,17.27,12,0,yes,normal,34,normal
2026-04-19 06:55:38.816559,U9960,admin,87.210.244.63,Delhi-India,server,Android,failed,0,315,db_server,18.11,9,0,no,normal,8,normal
2026-04-19 07:14:29.816559,U3552,guest,7.218.46.173,Berlin-Germany,mobile,Linux,success,1,579,user_data,8.51,26,0,no,normal,19,normal
2026-04-19 06:18:12.816559,U1059,guest,179.245.182.213,Berlin-Germany,server,Android,success,1,406,payment_system,5.43,17,0,no,normal,14,normal
2026-04-19 06:55:53.816559,U4413,employee,47.79.66.73,Berlin-Germany,desktop,Android,success,0,86,db_server,12.63,30,1,yes,normal,57,normal
2026-04-19 07:05:24.816559,U4462,admin,209.197.101.8,NY-USA,desktop,Android,failed,13,11,db_server,118.72,68,1,yes,sql_injection,100,anomaly
2026-04-19 06:46:36.816559,U3067,employee,178.37.2.21,Berlin-Germany,server,Android,failed,0,265,db_server,13.41,12,0,no,normal,8,normal
2026-04-19 07:34:00.816559,U9463,employee,167.92.179.246,Mumbai-India,desktop,Android,success,0,281,internal_dashboard,19.46,28,0,yes,normal,37,normal
2026-04-19 07:24:40.816559,U1434,guest,40.10.9.250,Berlin-Germany,desktop,iOS,failed,1,150,api_gateway,15.3,20,0,yes,normal,38,normal
2026-04-19 06:18:18.816559,U3789,admin,132.149.220.152,Delhi-India,server,iOS,failed,2,198,internal_dashboard,3.68,20,1,no,normal,40,normal
2026-04-19 06:18:19.816559,U3590,guest,62.238.253.156,Mumbai-India,server,Windows,failed,13,1,payment_system,56.83,51,1,yes,brute_force,100,anomaly
2026-04-19 06:46:56.816559,U8152,employee,1.118.60.227,Mumbai-India,desktop,Linux,success,0,191,internal_dashboard,6.76,19,1,no,normal,30,normal
2026-04-19 06:47:00.816559,U1871,employee,167.60.191.244,Mumbai-India,mobile,Android,success,0,242,payment_system,9.35,9,0,no,normal,6,normal
2026-04-19 06:18:22.816559,U9520,guest,171.149.173.70,NY-USA,mobile,iOS,success,0,366,api_gateway,3.81,15,0,no,normal,8,normal
2026-04-19 07:15:53.816559,U3892,employee,59.226.219.29,Delhi-India,mobile,Linux,failed,2,71,db_server,19.92,7,0,no,normal,17,normal
2026-04-19 07:16:00.816559,U6903,guest,121.7.32.158,Mumbai-India,desktop,iOS,success,2,352,payment_system,9.91,28,0,no,normal,25,normal
2026-04-19 07:06:30.816559,U5231,guest,185.42.218.239,Tokyo-Japan,server,Android,failed,2,389,user_data,4.69,10,1,no,normal,35,normal
2026-04-19 06:37:42.816559,U9887,guest,7.65.128.40,Berlin-Germany,mobile,iOS,success,1,326,internal_dashboard,14.48,12,1,no,normal,33,normal
2026-04-19 07:06:42.816559,U1279,guest,55.200.145.247,NY-USA,desktop,Android,failed,9,24,user_data,303.27,143,1,yes,brute_force,100,anomaly
2026-04-19 06:47:28.816559,U9271,guest,153.175.241.147,NY-USA,server,Linux,success,1,454,user_data,19.36,9,1,yes,normal,53,normal
2026-04-19 06:47:32.816559,U4489,guest,49.54.211.45,NY-USA,server,Android,success,0,136,payment_system,12.86,26,1,no,normal,35,normal
2026-04-19 07:07:00.816559,U5776,guest,189.173.232.129,Berlin-Germany,server,Android,success,0,265,api_gateway,9.74,6,0,no,normal,4,normal
2026-04-19 06:18:31.816559,U7684,admin,147.155.243.13,Berlin-Germany,mobile,iOS,failed,1,591,internal_dashboard,8.32,19,0,no,normal,16,normal
2026-04-19 07:46:08.816559,U5566,admin,112.234.48.155,Mumbai-India,server,iOS,failed,0,470,internal_dashboard,18.07,12,0,no,normal,9,normal
2026-04-19 06:47:48.816559,U7836,admin,154.9.84.123,Pune-India,server,Linux,success,0,219,api_gateway,15.45,18,0,no,normal,12,normal
2026-04-19 07:26:56.816559,U1563,admin,175.83.184.198,Delhi-India,desktop,iOS,failed,14,47,db_server,51.57,173,1,yes,sql_injection,100,anomaly
2026-04-19 06:18:35.816559,U3498,employee,231.16.241.249,Delhi-India,mobile,iOS,success,0,288,db_server,8.22,13,0,yes,normal,28,normal
2026-04-19 06:18:36.816559,U8214,employee,155.32.239.178,Berlin-Germany,desktop,iOS,failed,0,511,user_data,1.13,12,1,no,normal,26,normal
2026-04-19 07:07:42.816559,U5425,guest,41.62.117.131,Pune-India,desktop,Windows,failed,2,394,internal_dashboard,1.06,24,1,no,normal,42,normal
2026-04-19 06:28:28.816559,U6451,guest,231.182.102.181,Delhi-India,mobile,Android,success,2,390,payment_system,4.66,14,1,no,normal,37,normal
2026-04-19 06:38:21.816559,U5288,guest,107.45.80.45,Mumbai-India,mobile,Android,success,1,491,db_server,11.41,20,1,no,normal,37,normal
2026-04-19 07:37:36.816559,U4987,admin,3.146.52.246,NY-USA,desktop,Android,failed,6,45,internal_dashboard,483.83,79,1,yes,sql_injection,100,anomaly
2026-04-19 07:17:59.816559,U8544,employee,100.75.176.26,Berlin-Germany,mobile,Android,failed,8,51,user_data,210.66,110,1,yes,sql_injection,100,anomaly
2026-04-19 07:47:48.816559,U2898,guest,60.84.53.246,Pune-India,server,iOS,failed,1,379,db_server,15.79,16,1,no,normal,36,normal
2026-04-19 06:58:23.816559,U8468,admin,18.8.114.171,Delhi-India,desktop,Windows,success,2,381,user_data,16.57,13,0,no,normal,19,normal
2026-04-19 07:08:24.816559,U1941,guest,131.83.57.160,NY-USA,mobile,Linux,failed,14,37,user_data,296.92,88,1,yes,malware,100,anomaly
2026-04-19 06:58:33.816559,U5509,guest,210.72.163.202,Mumbai-India,server,Linux,success,0,400,db_server,5.2,11,1,no,normal,26,normal
2026-04-19 06:58:38.816559,U2825,admin,92.10.175.0,NY-USA,desktop,Linux,failed,13,49,internal_dashboard,426.11,174,1,yes,malware,100,anomaly
2026-04-19 07:08:42.816559,U5022,guest,179.107.235.3,Mumbai-India,desktop,Windows,failed,1,94,user_data,1.07,26,1,no,normal,38,normal
2026-04-19 07:38:48.816559,U5690,guest,63.39.252.7,Tokyo-Japan,server,iOS,success,0,336,internal_dashboard,16.91,21,0,no,normal,13,normal
2026-04-19 07:48:58.816559,U6838,guest,159.135.86.17,NY-USA,desktop,Linux,success,0,109,payment_system,9.04,16,0,no,normal,9,normal
2026-04-19 07:09:00.816559,U2745,admin,89.230.173.201,Berlin-Germany,desktop,iOS,failed,2,384,api_gateway,2.59,13,0,no,normal,17,normal
2026-04-19 07:19:09.816559,U2370,employee,225.220.173.243,Pune-India,desktop,iOS,success,0,260,db_server,1.97,11,0,no,normal,5,normal
2026-04-19 07:49:28.816559,U6025,employee,72.29.226.133,Delhi-India,desktop,Android,success,2,412,db_server,3.61,15,1,no,normal,38,normal
2026-04-19 06:59:13.816559,U3399,guest,31.177.2.232,Delhi-India,desktop,Android,success,1,329,api_gateway,18.07,24,1,yes,normal,60,normal
2026-04-19 06:59:18.816559,U7274,guest,214.203.174.180,NY-USA,desktop,Android,failed,2,172,db_server,7.35,7,0,yes,normal,34,normal
2026-04-19 07:09:30.816559,U3156,guest,168.235.116.38,Tokyo-Japan,mobile,Windows,success,0,459,internal_dashboard,19.82,18,1,no,normal,32,normal
2026-04-19 06:29:04.816559,U8538,guest,131.205.142.136,Pune-India,mobile,Linux,failed,1,336,user_data,7.57,29,0,yes,normal,41,normal
2026-04-19 06:39:15.816559,U6683,admin,160.32.201.239,Mumbai-India,desktop,Windows,failed,12,41,api_gateway,312.26,151,1,yes,brute_force,100,anomaly
2026-04-19 06:59:38.816559,U5420,employee,227.162.162.172,Tokyo-Japan,server,Linux,success,2,453,api_gateway,3.33,23,0,yes,normal,42,normal
2026-04-19 06:29:10.816559,U8315,guest,59.177.6.228,Berlin-Germany,server,iOS,success,1,275,internal_dashboard,10.72,16,0,yes,normal,35,normal
2026-04-19 06:39:24.816559,U5542,admin,114.144.115.165,Pune-India,desktop,Android,success,0,258,payment_system,14.86,30,0,no,normal,17,normal
2026-04-19 07:10:06.816559,U7816,guest,93.215.189.30,Tokyo-Japan,desktop,Windows,success,2,595,db_server,7.09,15,0,no,normal,18,normal
2026-04-19 06:39:30.816559,U8786,employee,103.173.78.194,Delhi-India,mobile,iOS,success,1,552,db_server,18.1,19,0,no,normal,18,normal
2026-04-19 06:39:33.816559,U3077,employee,206.26.252.98,Tokyo-Japan,mobile,Linux,success,2,462,internal_dashboard,10.46,30,0,yes,normal,47,normal
2026-04-19 06:39:36.816559,U5735,employee,34.44.252.10,Tokyo-Japan,desktop,Linux,success,1,507,internal_dashboard,14.64,29,1,no,normal,42,normal
2026-04-19 06:19:05.816559,U7625,employee,203.144.156.249,NY-USA,mobile,iOS,success,1,583,internal_dashboard,13.86,13,1,no,normal,34,normal
2026-04-19 06:39:42.816559,U6498,employee,7.228.168.86,Pune-India,server,Linux,failed,14,26,api_gateway,166.47,193,1,yes,malware,100,anomaly
2026-04-19 07:00:23.816559,U6944,admin,7.72.244.20,Mumbai-India,mobile,Linux,failed,11,51,payment_system,461.89,142,1,yes,sql_injection,100,anomaly
2026-04-19 07:52:08.816559,U7552,guest,213.74.19.100,Delhi-India,mobile,Linux,success,1,600,db_server,10.29,15,1,yes,normal,54,normal
2026-04-19 07:21:15.816559,U5383,employee,60.79.174.91,Berlin-Germany,desktop,Linux,success,2,444,internal_dashboard,3.62,10,0,no,normal,15,normal
2026-04-19 07:21:22.816559,U4888,guest,58.3.203.138,Delhi-India,server,Android,success,0,508,user_data,18.68,21,0,no,normal,14,normal
2026-04-19 06:29:34.816559,U9731,employee,232.29.236.123,NY-USA,mobile,iOS,failed,9,0,api_gateway,57.07,120,1,yes,malware,100,anomaly
2026-04-19 07:11:12.816559,U7289,admin,214.6.245.168,Pune-India,desktop,Android,success,2,216,db_server,18.14,9,1,no,normal,38,normal
2026-04-19 07:52:58.816559,U5925,admin,89.161.160.40,NY-USA,server,Windows,success,1,212,payment_system,11.54,11,1,no,normal,32,normal
2026-04-19 07:21:50.816559,U8077,admin,238.130.179.73,NY-USA,mobile,Android,success,2,440,db_server,3.9,27,0,yes,normal,44,normal
2026-04-19 07:21:57.816559,U2001,guest,108.205.177.150,Mumbai-India,desktop,iOS,failed,14,44,api_gateway,466.76,79,1,yes,sql_injection,100,anomaly
2026-04-19 07:22:04.816559,U5772,guest,9.28.20.231,Mumbai-India,server,Linux,failed,2,432,db_server,8.42,12,1,yes,normal,57,normal
2026-04-19 07:01:13.816559,U7841,guest,106.61.50.116,NY-USA,server,Windows,success,0,598,payment_system,2.51,17,0,no,normal,9,normal
2026-04-19 06:19:18.816559,U1252,admin,121.42.181.42,Mumbai-India,desktop,Windows,failed,2,301,payment_system,19.72,6,1,yes,normal,56,normal
2026-04-19 06:50:52.816559,U7839,guest,115.194.210.35,Berlin-Germany,desktop,Linux,failed,12,45,db_server,54.5,68,1,yes,sql_injection,100,anomaly
2026-04-19 07:01:28.816559,U3958,employee,120.94.160.149,Tokyo-Japan,desktop,iOS,success,0,533,internal_dashboard,14.37,15,0,no,normal,10,normal
2026-04-19 06:19:21.816559,U4405,employee,201.208.209.28,Delhi-India,mobile,Linux,success,0,430,payment_system,1.02,6,1,no,normal,23,normal
2026-04-19 07:22:46.816559,U9138,guest,183.128.198.165,NY-USA,server,Linux,failed,12,22,user_data,111.4,101,1,yes,sql_injection,100,anomaly
2026-04-19 06:29:58.816559,U3697,admin,194.179.233.170,NY-USA,desktop,Linux,success,1,80,db_server,11.85,5,1,no,normal,29,normal
2026-04-19 07:01:48.816559,U3997,admin,125.148.248.170,Tokyo-Japan,mobile,Windows,success,2,466,payment_system,6.8,15,0,yes,normal,38,normal
2026-04-19 06:30:02.816559,U6400,guest,44.87.18.248,NY-USA,mobile,Android,success,1,67,payment_system,13.77,28,1,yes,normal,61,normal
2026-04-19 07:33:52.816559,U6323,employee,196.37.67.42,NY-USA,server,Linux,failed,15,1,db_server,207.14,196,1,yes,brute_force,100,anomaly
2026-04-19 06:30:06.816559,U7193,guest,70.59.174.214,Delhi-India,server,Linux,success,1,186,user_data,10.32,25,0,yes,normal,39,normal
2026-04-19 07:34:08.816559,U9511,employee,85.54.243.194,Delhi-India,server,iOS,failed,9,52,payment_system,449.53,193,1,yes,malware,100,anomaly
2026-04-19 06:51:32.816559,U3798,admin,102.147.211.190,Berlin-Germany,desktop,Windows,failed,2,600,api_gateway,11.25,25,0,no,normal,24,normal
2026-04-19 06:51:36.816559,U7314,admin,44.15.110.122,NY-USA,server,Android,failed,6,28,payment_system,273.38,113,1,yes,brute_force,100,anomaly
2026-04-19 06:51:40.816559,U4774,employee,105.76.195.70,Delhi-India,server,Windows,success,1,569,db_server,7.75,16,1,yes,normal,54,normal
2026-04-19 06:19:32.816559,U2142,guest,193.194.137.168,Mumbai-India,desktop,Windows,success,1,497,payment_system,8.25,28,0,yes,normal,40,normal
2026-04-19 06:19:33.816559,U1724,guest,246.60.157.94,Tokyo-Japan,desktop,Windows,success,0,252,user_data,16.83,6,0,yes,normal,26,normal
2026-04-19 07:13:24.816559,U1245,admin,168.26.164.74,Berlin-Germany,mobile,Android,failed,2,241,internal_dashboard,5.3,26,0,no,normal,24,normal
2026-04-19 07:02:43.816559,U4814,guest,170.218.71.131,NY-USA,mobile,iOS,failed,11,15,api_gateway,159.39,76,1,yes,brute_force,100,anomaly
2026-04-19 06:41:12.816559,U7676,guest,69.166.194.112,Tokyo-Japan,desktop,iOS,success,0,582,payment_system,14.78,12,0,no,normal,8,normal
2026-04-19 06:30:26.816559,U7118,admin,20.5.1.51,Pune-India,desktop,Windows,success,0,576,user_data,8.78,30,0,no,normal,16,normal
2026-04-19 07:24:38.816559,U1185,admin,28.175.142.171,Delhi-India,mobile,Linux,failed,2,478,user_data,4.79,8,1,no,normal,34,normal
2026-04-19 07:35:36.816559,U8373,guest,238.119.161.20,Mumbai-India,desktop,iOS,success,0,484,api_gateway,16.01,21,1,no,normal,33,normal
2026-04-19 06:19:40.816559,U4025,employee,70.255.200.193,NY-USA,mobile,Android,success,1,106,payment_system,15.33,28,0,no,normal,22,normal
2026-04-19 07:57:38.816559,U5542,admin,212.139.3.105,Berlin-Germany,mobile,Windows,success,2,124,user_data,19.85,6,1,no,normal,36,normal
2026-04-19 06:30:36.816559,U6713,guest,91.43.107.153,NY-USA,desktop,Windows,success,1,427,user_data,17.0,14,1,no,normal,35,normal
2026-04-19 07:57:58.816559,U6734,admin,29.191.165.242,Mumbai-India,mobile,Windows,success,2,101,internal_dashboard,17.03,19,0,no,normal,22,normal
2026-04-19 07:36:16.816559,U7438,guest,45.217.207.72,Berlin-Germany,server,Windows,success,2,257,api_gateway,12.2,26,1,no,normal,45,normal
2026-04-19 07:36:24.816559,U6536,employee,209.132.159.173,Delhi-India,server,Android,success,1,112,api_gateway,11.08,25,0,no,normal,19,normal
2026-04-19 06:41:42.816559,U5063,guest,198.13.32.45,Delhi-India,mobile,Linux,failed,10,18,internal_dashboard,235.29,156,1,yes,sql_injection,100,anomaly
2026-04-19 07:03:43.816559,U7081,guest,210.59.60.3,Mumbai-India,mobile,iOS,failed,15,58,db_server,129.35,74,1,yes,brute_force,100,anomaly
2026-04-19 07:25:48.816559,U1248,employee,127.40.244.207,NY-USA,server,Android,success,2,147,payment_system,3.41,16,0,no,normal,18,normal
2026-04-19 06:30:50.816559,U2882,guest,249.143.250.3,NY-USA,mobile,Linux,success,0,208,payment_system,2.88,24,0,no,normal,12,normal
2026-04-19 06:30:52.816559,U8969,admin,157.9.235.182,Pune-India,desktop,iOS,success,1,298,db_server,11.56,27,0,yes,normal,40,normal
2026-04-19 06:53:00.816559,U6800,admin,10.215.142.242,Mumbai-India,server,Linux,success,2,169,user_data,7.31,30,1,yes,normal,66,normal
2026-04-19 07:59:28.816559,U1016,admin,22.56.14.90,Pune-India,mobile,Linux,failed,12,13,user_data,86.19,63,1,yes,sql_injection,100,anomaly
2026-04-19 07:48:33.816559,U4576,employee,250.222.188.57,Berlin-Germany,mobile,iOS,success,1,223,user_data,5.53,6,0,yes,normal,29,normal
2026-04-19 07:37:36.816559,U1645,guest,192.26.52.67,Mumbai-India,desktop,Android,success,2,486,user_data,4.78,22,0,yes,normal,41,normal
2026-04-19 07:37:44.816559,U9657,admin,162.13.92.39,NY-USA,desktop,Linux,success,2,598,internal_dashboard,15.68,30,1,no,normal,48,normal
2026-04-19 08:00:08.816559,U1548,employee,107.166.14.239,Delhi-India,server,Linux,failed,1,249,user_data,15.32,16,0,no,normal,16,normal
2026-04-19 06:19:57.816559,U6268,employee,75.30.15.153,Mumbai-India,desktop,Linux,success,2,264,user_data,18.21,15,0,no,normal,21,normal
2026-04-19 06:53:28.816559,U6927,employee,68.85.33.228,Tokyo-Japan,server,Windows,failed,7,8,internal_dashboard,104.27,179,1,yes,sql_injection,100,anomaly
2026-04-19 06:19:59.816559,U4595,admin,165.218.115.43,Delhi-India,server,Android,failed,2,347,api_gateway,3.74,15,0,no,normal,18,normal
2026-04-19 07:49:36.816559,U7042,admin,238.163.96.87,Tokyo-Japan,server,Android,success,0,185,user_data,15.14,5,1,no,normal,25,normal
2026-04-19 06:20:01.816559,U6786,employee,117.22.6.216,Delhi-India,mobile,Windows,success,0,236,payment_system,17.51,17,0,no,normal,12,normal
2026-04-19 06:53:44.816559,U6984,employee,198.210.131.82,Berlin-Germany,desktop,Windows,success,0,343,db_server,1.61,6,0,no,normal,3,normal
2026-04-19 07:16:18.816559,U9183,admin,45.81.22.253,Tokyo-Japan,server,Android,failed,10,58,db_server,432.42,129,1,yes,sql_injection,100,anomaly
2026-04-19 07:16:24.816559,U8391,admin,111.89.28.169,Mumbai-India,mobile,Android,failed,1,501,internal_dashboard,12.36,18,0,no,normal,16,normal
2026-04-19 06:20:05.816559,U2976,guest,88.203.203.174,Tokyo-Japan,mobile,Linux,success,0,138,payment_system,16.5,12,0,no,normal,9,normal
2026-04-19 06:20:06.816559,U9832,admin,65.38.54.162,Tokyo-Japan,server,Android,success,0,331,payment_system,8.71,25,0,no,normal,14,normal
2026-04-19 07:50:39.816559,U4141,admin,121.235.126.200,Berlin-Germany,server,iOS,failed,1,476,db_server,8.85,18,0,yes,normal,35,normal
2026-04-19 07:39:28.816559,U4470,guest,38.249.6.136,Tokyo-Japan,desktop,Linux,success,0,450,internal_dashboard,2.1,16,1,no,normal,28,normal
2026-04-19 06:20:09.816559,U3459,admin,228.107.121.106,Pune-India,server,iOS,failed,12,34,api_gateway,91.3,132,1,yes,sql_injection,100,anomaly
2026-04-19 06:54:16.816559,U3741,employee,40.124.186.211,Delhi-India,mobile,Android,success,0,353,internal_dashboard,10.37,6,0,no,normal,5,normal
2026-04-19 06:20:11.816559,U7364,guest,205.211.234.31,Mumbai-India,mobile,Linux,success,1,410,db_server,4.05,30,1,no,normal,40,normal
2026-04-19 07:40:00.816559,U5307,admin,193.12.65.242,Pune-India,server,Android,failed,1,378,payment_system,13.32,25,0,yes,normal,40,normal
2026-04-19 07:28:43.816559,U4603,employee,169.86.23.199,Tokyo-Japan,mobile,Windows,success,1,255,user_data,4.96,30,1,no,normal,40,normal
2026-04-19 07:17:24.816559,U1649,admin,163.111.249.26,Mumbai-India,server,Linux,failed,12,27,user_data,173.38,94,1,yes,sql_injection,100,anomaly
2026-04-19 06:31:42.816559,U7267,guest,254.157.172.210,Tokyo-Japan,mobile,Linux,success,1,518,internal_dashboard,17.88,12,0,no,normal,14,normal
2026-04-19 06:20:16.816559,U1408,admin,70.168.222.15,NY-USA,desktop,Windows,success,0,142,user_data,18.81,9,0,yes,normal,28,normal
2026-04-19 06:31:46.816559,U2552,guest,12.234.180.235,Tokyo-Japan,server,iOS,failed,2,488,user_data,18.77,11,0,yes,normal,39,normal
2026-04-19 06:31:48.816559,U2819,admin,254.87.17.243,Berlin-Germany,mobile,Windows,success,0,341,db_server,14.43,20,0,no,normal,12,normal
2026-04-19 06:31:50.816559,U5485,employee,145.245.219.225,Mumbai-India,server,Linux,failed,14,13,payment_system,195.57,70,1,yes,malware,100,anomaly
2026-04-19 07:06:28.816559,U6496,employee,68.190.55.236,Tokyo-Japan,server,Android,success,1,461,payment_system,11.35,22,0,no,normal,18,normal
2026-04-19 06:43:27.816559,U9448,admin,38.179.193.253,Tokyo-Japan,desktop,Android,failed,1,268,db_server,6.7,15,1,no,normal,33,normal
2026-04-19 08:04:28.816559,U7988,employee,221.243.29.126,Mumbai-India,desktop,Linux,failed,8,31,internal_dashboard,138.52,78,1,yes,sql_injection,100,anomaly
2026-04-19 07:18:18.816559,U4715,employee,21.207.236.203,Berlin-Germany,server,iOS,success,2,534,db_server,6.12,10,1,no,normal,36,normal
2026-04-19 07:06:48.816559,U9394,admin,4.93.64.19,Pune-India,desktop,iOS,failed,10,38,api_gateway,395.02,147,1,yes,brute_force,100,anomaly
2026-04-19 06:55:16.816559,U6413,admin,44.195.53.150,NY-USA,server,Windows,success,2,464,api_gateway,17.86,16,1,yes,normal,61,normal
2026-04-19 07:53:30.816559,U3820,admin,240.220.143.39,NY-USA,desktop,Linux,failed,1,199,user_data,19.63,14,1,yes,normal,55,normal
2026-04-19 07:07:03.816559,U1176,guest,33.218.246.13,Mumbai-India,mobile,Linux,success,2,99,db_server,16.11,27,1,yes,normal,66,normal
2026-04-19 07:30:28.816559,U4473,admin,96.182.86.233,Pune-India,mobile,Android,failed,0,251,payment_system,9.87,7,1,no,normal,25,normal
2026-04-19 07:30:35.816559,U4006,guest,29.17.186.193,Tokyo-Japan,server,iOS,failed,8,44,db_server,76.19,110,1,yes,malware,100,anomaly
2026-04-19 06:32:12.816559,U9983,guest,13.202.58.109,NY-USA,desktop,Linux,failed,2,563,user_data,18.11,11,1,yes,normal,59,normal
2026-04-19 07:07:23.816559,U8426,admin,231.137.98.70,Mumbai-India,desktop,Linux,failed,13,51,user_data,480.0,157,1,yes,malware,100,anomaly
2026-04-19 06:32:16.816559,U7463,guest,82.31.195.161,Berlin-Germany,server,Windows,failed,0,584,api_gateway,7.02,16,0,no,normal,9,normal
2026-04-19 07:07:33.816559,U5481,employee,65.13.3.169,Tokyo-Japan,server,iOS,success,1,269,payment_system,18.59,30,1,yes,normal,63,normal
2026-04-19 07:54:42.816559,U6367,admin,223.132.247.36,Mumbai-India,desktop,iOS,success,2,426,db_server,5.69,17,1,yes,normal,59,normal
2026-04-19 06:55:56.816559,U4708,guest,82.226.10.100,Mumbai-India,server,Android,failed,15,59,internal_dashboard,68.07,80,1,yes,malware,100,anomaly
2026-04-19 06:56:00.816559,U7044,employee,207.146.221.216,Delhi-India,desktop,Android,failed,0,550,payment_system,19.42,8,0,no,normal,7,normal
2026-04-19 07:31:31.816559,U4531,admin,207.187.221.4,Mumbai-India,mobile,Android,success,1,579,api_gateway,2.38,7,1,no,normal,28,normal
2026-04-19 06:56:08.816559,U6930,guest,108.177.197.214,Berlin-Germany,desktop,Linux,failed,1,412,internal_dashboard,4.07,16,0,no,normal,13,normal
2026-04-19 08:07:18.816559,U1620,employee,103.89.128.42,Mumbai-India,server,Windows,failed,2,354,user_data,11.32,9,0,yes,normal,36,normal
2026-04-19 07:08:08.816559,U5857,employee,62.123.2.248,NY-USA,desktop,Windows,failed,2,346,payment_system,6.12,12,0,yes,normal,37,normal
2026-04-19 07:55:45.816559,U2404,guest,9.126.179.240,Pune-India,desktop,Windows,success,2,65,internal_dashboard,18.13,5,1,yes,normal,56,normal
2026-04-19 06:56:24.816559,U1395,employee,195.8.71.126,Mumbai-India,desktop,Windows,success,0,335,payment_system,1.41,9,0,yes,normal,24,normal
2026-04-19 06:44:33.816559,U1232,employee,203.39.0.229,Pune-India,server,iOS,success,2,88,db_server,15.72,13,1,no,normal,39,normal
2026-04-19 07:20:24.816559,U1865,guest,6.144.223.98,Tokyo-Japan,mobile,Android,success,0,94,db_server,12.03,24,0,no,normal,14,normal
2026-04-19 06:56:36.816559,U8250,employee,234.15.228.174,Pune-India,desktop,Windows,failed,9,2,payment_system,77.17,83,1,yes,brute_force,100,anomaly
2026-04-19 06:20:46.816559,U4105,employee,239.70.226.170,Tokyo-Japan,server,Linux,success,0,230,db_server,6.02,6,1,no,normal,24,normal
2026-04-19 08:08:38.816559,U3102,employee,156.54.228.176,Delhi-India,mobile,Windows,failed,0,196,internal_dashboard,1.34,19,0,no,normal,9,normal
2026-04-19 07:56:48.816559,U6287,employee,161.172.82.190,Tokyo-Japan,mobile,Linux,failed,12,33,user_data,186.24,95,1,yes,sql_injection,100,anomaly
2026-04-19 08:08:58.816559,U5605,admin,19.213.153.110,Tokyo-Japan,mobile,Windows,failed,2,131,db_server,1.78,5,1,yes,normal,52,normal
